artistID,Artist,Songs,Popularity,Link,Genre,Genres
188,Legião Urbana,118,27.7,/legiao-urbana/,Rock,Rock; Pop/Rock; MPB; Punk Rock; Pós-Punk; Black Music; Clássico; Funk; Dance; Grunge; Funk Carioca; Heavy Metal; Gospel/Religioso; Electronica; Samba; Romântico; Jazz; Bossa Nova; Gótico; Blues; Axé; Forró; Emocore; Pop; Chillout; Psicodelia; New Age; Disco; Indie; Trilha Sonora; Hardcore; Country; Infantil; Progressivo; New Wave; R&B; Reggae; World Music; Pop/Punk
189,Lenhadores da Galáxia,12,0,/lenhadores-da-galaxia/,Rock,Rock; Pós-Punk; Punk Rock
190,Lenny Kravitz,188,3.2,/lenny-kravitz/,Rock,Rock; Pop/Rock; Soul Music; Psicodelia; Funk; Rock Alternativo; Black Music; Blues; R&B; Hard Rock; Trilha Sonora; Folk; Reggae; Hip Hop; Romântico
191,Liam Gallagher,16,0.2,/liam-gallagher/,Rock,Rock; Rock Alternativo
192,Lifehouse,146,7.5,/lifehouse/,Rock,Rock; Pop/Rock; Pop; Gospel/Religioso; Romântico; Rock Alternativo; Hardcore; Indie; Funk Carioca; Axé; Tecnopop; Grunge
193,Like a Boss,5,0,/like-a-boss/,Rock,Rock; Blues
194,Limp Bizkit,132,1.9,/limp-bizkit/,Rock,Rock; Hard Rock; Hip Hop; Rock Alternativo; Rap; Punk Rock; Hardcore; Heavy Metal; Metal; Axé; Black Music; World Music; K-Pop/K-Rock; Soft Rock; Pop/Rock
195,Linkin Park And Jay-Z,7,0,/linkin-park-jay-z/,Rock,Rock
196,Lipstick,36,0.1,/lipstick/,Rock,Rock; Pop/Rock; Emocore; Romântico; Pop; Pop/Punk; R&B; Dance; Punk Rock
197,Lisura,5,0,/lisura/,Rock,Rock; Punk Rock; Hardcore
198,Lobão,112,1.3,/lobao/,Rock,Rock; MPB; Rock Alternativo; Punk Rock; Psicodelia; Progressivo; Pop/Rock; Axé; Romântico; Pós-Punk; Bossa Nova
199,Lonsdale Boys Club,4,0,/lonsdale-boys-club/,Rock,Rock; Indie; Funk; Disco; Dance; Electronica; Hip Hop; Funk Carioca; Axé; Pop/Rock
200,Los Cunhados,0,0,/los-cunhados/,Rock,Rock; Pop/Rock
201,Lou Reed,223,0.7,/lou-reed/,Rock,Rock; Folk; Indie; Post-Rock; Psicodelia; Soft Rock; Rock Alternativo; Blues; Pós-Punk; Punk Rock
202,Love,48,0.1,/love/,Rock,Rock; Psicodelia
203,Lucas Ray Exp,6,0,/lucas-ray-exp/,Rock,Rock; Metal; Rock Alternativo
204,Lutadores Guerreiros,31,0,/lutadores-guerreiros/,Rock,Rock; Rap; Infantil; Funk; Punk Rock
205,Luvic,11,0,/luvic/,Rock,Rock; Rock Alternativo
206,Lynyrd Skynyrd,165,2.3,/lynyrd-skynyrd/,Rock,Rock; Hard Rock; Country; Blues; Clássico; Punk Rock; Soft Rock; Classic Rock; Electronica
207,Maicon Egot,7,0,/maicon-egot/,Rock,Rock; Pop; Pop/Rock
208,Mara,15,0,/mara/,Rock,Rock; Black Music; Blues
209,Marcelo Miglioli e Bryan Ryus,1,0,/marcelo-miglioli-e-bryan-ryus/,Rock,Rock; Pop/Rock
210,Marcelo Nova,60,0.1,/marcelo-nova/,Rock,Rock; Rock Alternativo; Punk Rock; Hard Rock; Blues; MPB
211,Marcos Elemento,1,0,/marcos-elemento/,Rock,Rock; Rap
212,Marianne Faithfull,237,0.1,/marianne-faithfull/,Rock,Rock
213,Marino Scheid,2,0,/marino-scheid/,Rock,Rock
214,Marku Ribas,9,0,/marku-ribas/,Samba,Samba; Funk; Rock; Axé
215,Maroon 5,151,90.3,/maroon-5/,Pop,Pop; Rock; Pop/Rock; Romântico; Dance; Trilha Sonora; Rock Alternativo; Funk; Electronica; Black Music; Hip Hop; House; Indie; R&B; Blues; Soul Music; Axé; Hard Rock; Jazz; Electro Swing; Fado; Rap; Bossa Nova; MPB; Power-Pop; Gótico; Funk Carioca; Disco; Country; Sertanejo; Tecnopop; Reggae; Pop/Punk; Forró
216,Matchbox Twenty,71,1,/matchbox-20/,Rock,Rock
217,Mauricio Leal,7,0,/mauricio-leal/,Rock,Rock; Reggae; Pop/Rock
218,Megaira,1,0,/megaira/,Rock,Rock; Heavy Metal; Metal
219,Men At Work,34,1.6,/men-at-work/,Rock,Rock; Pop/Rock; Surf Music; Rock Alternativo; New Wave; Reggae
220,Meredith Brooks,59,0.5,/meredith-brooks/,Rock,Rock; Pop/Rock; Reggae; House; Rock Alternativo; Jazz
221,Metallica,179,13.4,/metallica/,Rock,Rock; Hard Rock; Heavy Metal; Metal; Trance; Rock Alternativo; Classic Rock; Tecnopop; Funk; R&B; Axé; Pop/Rock; Hardcore; Black Music; Gótico; Country; Dance; New Age; Trilha Sonora; Blues; Progressivo; Electronica; MPB; Folk; Funk Carioca; Bossa Nova; Clássico; Punk Rock; World Music; Forró
222,Michael Kiske,52,0,/michael-kiske/,Rock,Rock; Hard Rock; Heavy Metal; Clássico
223,Michelle Branch,77,0.3,/michelle-branch/,Rock,Rock; Pop/Rock; Pop; Romântico; Soul Music
224,MindFlow,48,0.2,/mindflow/,Rock,Rock; Heavy Metal; Hard Rock; Progressivo; Rock Alternativo; Pop/Rock; Punk Rock
225,Misstake,5,0,/misstake/,Rock,Rock; Pop/Rock
226,Monno,15,0,/monno/,Rock,Rock; Indie; Progressivo
227,Moptop,31,0.1,/moptop/,Rock,Rock; Indie; Pop/Rock; Rock Alternativo
228,Moskkana,2,0,/moskkana/,Rock,Rock
229,Mutantes,123,1,/os-mutantes/,Rock,Rock
230,Natalie Merchant,106,0.1,/natalie-merchant/,Rock,Rock; Romântico; Axé
231,Nazareth,270,4.1,/nazareth/,Rock,Rock; Hard Rock; Romântico; Heavy Metal; Rock Alternativo; Axé; Clássico
232,Neil Young,490,3.1,/neil-young/,Rock,Rock; Folk; Grunge; Country; Hard Rock; Electronica; Rockabilly
233,New Model Army,169,0.1,/new-model-army/,Rock,Rock; Pós-Punk; Hard Rock; Post-Rock; Punk Rock
234,Nick Cave & The Bad Seeds,285,1,/nick-cave-the-bad-seeds/,Rock,Rock
235,Nirvana,128,11.6,/nirvana/,Rock,Rock; Grunge; Rock Alternativo; Hard Rock; Punk Rock; Metal; Axé; Classic Rock; Indie; Black Music; Post-Rock; Funk; J-Pop/J-Rock; Folk; Blues; Heavy Metal; Piano Rock; R&B; Trilha Sonora; Soft Rock; Reggae; Pop/Rock; Gospel/Religioso; Forró; Sertanejo; Gótico; Pop/Punk; Hardcore; Funk Carioca; Samba; Emocore
236,No Doubt,122,1.7,/no-doubt/,Rock,Rock; Ska; Pop/Rock; Rock Alternativo; Pop; Pop/Punk; Power-Pop; Surf Music; Soft Rock; Indie; Folk; Reggaeton; Electronica; Axé; New Wave; Punk Rock
237,Nômaci,6,0,/nomaci/,Rock,Rock
238,Normalayze,19,0,/normalayze/,Rock,Rock; Pop/Punk
239,Nós e os Pássaros,5,0,/nos-e-os-passaros/,Rock,Rock; Rock Alternativo; Pop/Rock
240,Nôva,11,0,/nova/,Rock,Rock; Heavy Metal; Metal
241,Nove Mil Anjos,15,0,/nove-mil-anjos/,Rock,Rock; Pop/Rock; Punk Rock; Hardcore
242,Novo Leo,10,0,/novo-leo/,Rock,Rock; Indie
243,O Surto,33,0.5,/o-surto/,Rock,Rock; Rock Alternativo; Punk Rock; Pop/Rock; Hardcore; Reggae; Ska; Heavy Metal; Rap
244,O Traste Mudo,1,0,/o-traste-mudo/,Rock,Rock; Pop/Rock; Grunge; Hardcore; Punk Rock
245,O.A.R.,103,0,/oar/,Rock,Rock
246,Oito Ponto Zero,15,0,/oito-ponto-zero/,Rock,Rock; Emocore; Pop/Rock; MPB
247,Olhos de Psiquê,5,0,/olhos-de-psique/,Rock,Rock
248,Os Seminovos,48,0.1,/os-seminovos/,Rock,Rock; Pop/Rock; Hard Rock; Rock Alternativo; Chillout; Dance; Clássico; New Wave
249,Ou20's,1,0,/ou20s/,Rock,Rock
250,Ozzy Osbourne,173,3.4,/ozzy-osbourne/,Rock,Rock; Hard Rock; Heavy Metal; Classic Rock; Metal
251,P.O.D.,143,1,/p-o-d/,Rock,Rock
252,PAD,10,0,/pad/,Pop,Pop; Pop/Rock; Rock
253,Pamplona,4,0,/pamplona/,Rock,Rock
254,Papa Roach,155,1.4,/papa-roach/,Rock,Rock; Hardcore; Hard Rock; Punk Rock; Rock Alternativo; Heavy Metal; Metal; Romântico; Chillout; Funk; Rockabilly; R&B; Rap
255,Pat Benatar,130,0.3,/pat-benatar/,Rock,Rock; Hard Rock; Velha Guarda
256,Pato Fu,146,1.4,/pato-fu/,Rock,Rock; Pop/Rock; Pop; MPB; Indie; Rock Alternativo; Post-Rock; Soul Music; Psicodelia; Gospel/Religioso; Electronica
257,Patrola,11,0,/patrola/,Rock,Rock; Pop/Rock
258,Patti Smith,132,0.4,/patti-smith/,Rock,Rock; Punk Rock; Rock Alternativo; Pop/Punk
259,Paul Gilbert,75,0,/paul-gilbert/,Rock,Rock; Instrumental
260,Paul McCartney,439,8.3,/paul-mccartney/,Rock,Rock; Pop/Rock; Romântico; Clássico; Pop; Piano Rock; Folk; Classic Rock; Chillout; Psicodelia; Dance; Soft Rock; Rockabilly; Hard Rock; Electronica; Progressivo
261,PG,111,1.1,/pg/,Rock,Rock; Gospel/Religioso; Pop/Rock; Funk; Clássico; Punk Rock
262,Placebo,159,1.1,/placebo/,Rock,Rock; Indie; Gótico; Rock Alternativo; Metal; Hard Rock; Heavy Metal; Pós-Punk
263,Poets Of The Fall,88,0.2,/poets-of-the-fall/,Rock,Rock; Rock Alternativo; Pop/Rock; Romântico; Trilha Sonora
264,Pousatigres,5,0,/pousatigres/,Rock,Rock
265,Pragah,14,0,/pragah/,Rock,Rock; Metal
266,Projeto Paralelo STM,1,0,/projeto-paralelo-stm/,Rock,Rock; Classic Rock; Rock Alternativo
267,Puddle Of Mudd,68,0.4,/puddle-of-mudd/,Rock,Rock; Grunge; Rock Alternativo; Hard Rock; Metal; Heavy Metal
268,Purple Eyed Raven,3,0,/purple-eyed-raven/,Rock,Rock
269,Queen,249,69.5,/queen/,Rock,Rock; Hard Rock; Progressivo; Pop/Rock; Heavy Metal; Clássico; Piano Rock; Classic Rock; Trilha Sonora; Trance; Metal; Black Music; Psicodelia; Grunge; Reggae; Axé; Jazz; Gospel/Religioso; Pop/Punk; Funk Carioca; Emocore
270,Queens Of The Stone Age,106,1.4,/queens-of-the-stone-age/,Rock,Rock; Hard Rock; Rock Alternativo; Psicodelia; Punk Rock; Axé; Indie; Velha Guarda; Samba Enredo; Samba; Grunge; Hardcore
271,R.E.M.,250,6.8,/r-e-m/,Rock,Rock
272,Rage Against The Machine,67,1.5,/rage-against-the-machine/,Rock,Rock; Hard Rock; Rap; Heavy Metal; Punk Rock; Hardcore; Rock Alternativo; Pop/Punk; Pós-Punk
273,Rammstein,161,24,/rammstein/,Rock,Rock; Industrial; Heavy Metal; Gótico; Axé; Metal; Pop/Punk; Trip-Hop; New Wave; Trance; Indie; Pós-Punk; Rock Alternativo; Punk Rock; Funk Carioca; Hardcore; Instrumental; Tecnopop; Electronica; Infantil
274,Ramones,213,3,/the-ramones/,Rock,Rock
275,Rapeize,8,0,/rapeize/,Rock,Rock; Funk
276,Rascal Experience,14,0,/rascal-experience/,Rock,Rock; Indie; Rock Alternativo
277,Raul Seixas,215,14,/raul-seixas/,Rock,Rock; Pop/Rock; MPB; Rock Alternativo; Clássico; Rockabilly; Psicodelia; Folk; Country; Blues; Classic Rock; Romântico; Hard Rock; Forró; K-Pop/K-Rock; Funk Carioca; Tecnopop; Bossa Nova; Pop; Indie; Axé; Black Music; Dance; Funk
278,Red,74,2.3,/red/,Rock,Rock; Gospel/Religioso; Hard Rock; Rock Alternativo; Heavy Metal; Romântico; Pop/Rock; World Music; New Wave; Metal; Gótico; Funk Carioca; Emocore; Hardcore
279,Red Light DC,8,0,/red-light-dc/,Rock,Rock; Rock Alternativo
280,Reduto,16,0,/reduto/,Rock,Rock; Rock Alternativo
281,Renato Russo,61,6.2,/renato-russo/,Rock,Rock; MPB; Pop/Rock; Romântico; Clássico; Trilha Sonora; Pós-Punk; Punk Rock; Classic Rock; Funk Carioca; Heavy Metal; Rock Alternativo; Gospel/Religioso; Forró; Axé
282,Revolução (Rock),30,0,/revolucao-rock/,Rock,Rock
283,Revolverheld,64,0.1,/revolverheld/,Rock,Rock; Pop/Rock; Hardcore; Hard Rock; Rock Alternativo; Funk Carioca; Axé; Heavy Metal
284,Rezet,23,0,/banda-rezet/,Rock,Rock
285,Rhino Head,1,0,/rhino-head/,Rock,Rock
286,Richard Thompson/ Richard And Linda Thompson,271,0,/richard-thompson/,Rock,Rock
287,Richie Sambora,43,0,/sambora-richie/,Rock,Rock
288,Rick Rock,4,0,/rick-rock/,Rock,Rock; Hip Hop; Pop; Gospel/Religioso
289,Rising Heart,1,0,/rising-heart/,Rock,Rock; Pop/Punk
290,Rita Lee,297,7.6,/rita-lee/,Rock,Rock; Pop/Rock; MPB; Rock Alternativo; Jovem Guarda; Classic Rock; K-Pop/K-Rock; Bossa Nova; Hard Rock; New Wave; Pós-Punk; Disco; Clássico; Psicodelia; Axé; Forró; Punk Rock; Pop
291,Ritchie Valens,13,1.1,/ritchie-valens/,Rock,Rock; Clássico; Rockabilly; Romântico; Dance; Folk; Funk; Classic Rock; Blues
292,Riviera,8,0,/riviera/,Rock,Rock; Rock Alternativo
293,Rod Stewart,438,12.2,/rod-stewart/,Rock,Rock; Romântico; Pop/Rock; Clássico; Blues; Jazz; Country; Axé; Classic Rock; Soft Rock; Infantil; Forró; Hard Rock; Sertanejo; Jovem Guarda; K-Pop/K-Rock; Electronica; Bossa Nova; Gospel/Religioso; Black Music
294,Rodox,29,0.7,/rodox/,Rock,Rock; Gospel/Religioso; Hardcore; Punk Rock; Pop/Rock; Hard Rock; Rock Alternativo; Instrumental; Trilha Sonora; MPB; World Music; Rap
295,Rodrigo Lamore,9,0,/rodrigo-lamore/,Rock,Rock
296,Rollercoaster Band,8,0,/rollercoaster-band/,Rock,Rock
297,Roxette,207,9.7,/roxette/,Pop,Pop; Pop/Rock; Rock; Romântico; Clássico; Dance; Rock Alternativo; Power-Pop; Electronica; Axé; Grunge; Samba; Soul Music; Blues; Pop/Punk; Sertanejo; Black Music; Punk Rock; Hard Rock
298,RPM,64,1.9,/rpm/,Rock,Rock; Pop/Rock; Rock Alternativo; Pop; Hard Rock; MPB; Infantil; Gospel/Religioso; Soul Music; Clássico; Progressivo
299,Ryan Adams,209,0.3,/ryan-adams/,Rock,Rock; Folk; Indie; Post-Rock; Punk Rock; Sertanejo; Axé; Country
300,Santana,259,1.9,/santana/,Rock,Rock; Instrumental; Pop/Rock; Bossa Nova; Electronica; Psicodelia; Forró; Blues
301,Sarah McLachlan,128,1.1,/sarah-mclachlan/,Rock,Rock; Romântico; Trilha Sonora; Pop; Piano Rock; Pop/Rock; Clássico; Country; Electronica; Gótico; Axé
302,Saul,8,0,/saul/,Rock,Rock; Indie; Psicodelia
303,Scars On Broadway,25,0.2,/scars-on-broadway/,Rock,Rock; Heavy Metal; Hard Rock; Rock Alternativo
304,Scorpions,252,29.1,/scorpions/,Rock,Rock; Hard Rock; Heavy Metal; Clássico; Romântico; Blues; Classic Rock; Metal; Electro Swing; Pagode; World Music; Psicodelia; Soft Rock; Rock Alternativo; Gospel/Religioso; Progressivo; Axé
305,Scott Stapp,28,0.1,/scott-stapp/,Rock,Rock; Gospel/Religioso; Pop/Rock; Hard Rock; Grunge; Metal; Post-Rock; Axé
306,Seether,109,1.9,/seether/,Rock,Rock; Hard Rock; Grunge; Rock Alternativo; Heavy Metal; Gótico; Metal; Post-Rock; Romântico
307,Septembre,6,0,/septembre/,Rock,Rock; Rock Alternativo; Electronica
308,Sheena Ye,19,0,/sheena-ye/,Rock,Rock
309,Sheryl Crow,139,0.7,/sheryl-crow/,Rock,Rock; Pop/Rock; Country; Pop; Romântico; Folk; Soul Music; Power-Pop; Chillout; Indie; Surf Music
310,Shinedown,85,0.5,/shinedown/,Rock,Rock; Hard Rock; Rock Alternativo; Heavy Metal; Hardcore; Grunge; Pop/Rock; Blues; Gótico; Punk Rock
311,Silverchair,91,1.6,/silverchair/,Rock,Rock; Grunge; Rock Alternativo; Hardcore; Pop/Rock; Progressivo; Black Music; Blues; Romântico; Classic Rock; Folk; Reggae; Axé
312,Sixx: A.M.,59,0,/sixx-a-m/,Rock,Rock
313,Slade,196,0.5,/slade/,Rock,Rock; Hard Rock; Pop/Punk; Heavy Metal; Pop/Rock
314,Slash,93,1,/slashs-snakepit/,Rock,Rock
315,Small Faces,45,0,/small-faces/,Rock,Rock
316,Solar,13,0.1,/solar/,Rock,Rock; Rock Alternativo; Pop/Rock
317,Sonic Youth,226,0.2,/sonic-youth/,Rock,Rock; Indie; Rock Alternativo; Grunge; Pós-Punk; Progressivo
318,Soul Asylum,132,0.7,/soul-asylum/,Rock,Rock; Grunge; Clássico; Rock Alternativo
319,Souls of Rage,6,0,/souls-of-rage/,Rock,Rock; Metal
320,Sound Of June,4,0,/sound-of-june/,Rock,Rock; Progressivo
321,Soundgarden,120,1,/soundgarden/,Rock,Rock; Grunge; Hard Rock; Heavy Metal; Rock Alternativo; Metal; Bossa Nova
322,SPY,13,0,/spy/,Rock,Rock; Pop/Rock
323,Sr. Bamba,25,0,/sr-bamba/,Hip Hop,Hip Hop
324,Staind,97,0.7,/staind/,Rock,Rock; Rock Alternativo; Heavy Metal; Hardcore; Hard Rock
325,Stereophonics,158,0.6,/stereophonics/,Rock,Rock; Indie; Rock Alternativo; Pop/Rock; Hard Rock
326,Steve Earle,239,0.1,/steve-earle/,Rock,Rock; Folk; Country
327,Steven Tyler,23,0.2,/steven-tyler/,Rock,Rock; Hard Rock; Pop/Rock; Rock Alternativo; Heavy Metal; Blues
328,Stevie Nicks,123,0.4,/stevie-nicks/,Rock,Rock; Classic Rock; Hard Rock; Pop/Rock; Blues
329,Stone Breeze,9,0,/stone-breeze/,Rock,Rock
330,Stone Sour,125,1.7,/stone-sour/,Rock,Rock; Hard Rock; Heavy Metal; Rock Alternativo; Hardcore; Romântico; Grunge; Punk Rock; Metal
331,Suite7,12,0,/suite7/,Pop,Pop; Rock; Pop/Rock; Trilha Sonora; Pop/Punk
332,Sunny9,2,0,/sunny9/,Rock,Rock; Hardcore
333,Ted Nugent,27,0.1,/ted-nugent/,Rock,Rock; Instrumental
334,Tenacious D,93,0.4,/tenacious-d/,Rock,Rock; Heavy Metal; Hard Rock; Blues; Power-Pop; Country; Sertanejo; Pagode; Grunge; Rock Alternativo; Indie
335,Teoria do Caos,11,0,/teoria-do-caos/,Rock,Rock; Emocore; Hardcore; Pop/Punk; Hard Rock
336,The Animals,104,2,/the-animals/,Rock,Rock; Blues; Psicodelia; Country; Pop/Rock; Indie; Rock Alternativo; Clássico; Rockabilly; Folk
337,The Automatic,35,0,/the-automatic/,Rock,Rock; Indie; Rock Alternativo; Pop/Rock; Hard Rock
338,The Band,187,0.2,/the-band/,Rock,Rock; Country; Folk; Blues
339,The Beatles,335,42.9,/the-beatles/,Rock,Rock; Psicodelia; Pop/Rock; Classic Rock; Clássico; Progressivo; Indie; Rock Alternativo; Blues; Pop; Chillout; Heavy Metal; Gospel/Religioso; Hard Rock; Country; Romântico; Piano Rock; Reggae; Grunge; Bossa Nova; Surf Music; Rockabilly; Folk; J-Pop/J-Rock; Jovem Guarda; Forró; Axé
340,The Byrds,146,0.2,/the-byrds/,Rock,Rock; Folk; Country
341,The Cramps,92,0,/cramps/,Rock,Rock
342,The Cult,136,0.7,/the-cult/,Rock,Rock; Hard Rock; Gótico; Pós-Punk; Classic Rock; Punk Rock; Pop/Rock
343,The Dead Weather,33,0,/the-dead-weather/,Rock,Rock; Rock Alternativo; Indie; Pop/Punk; Punk Rock; Gótico; Grunge; Axé; Blues; Pós-Punk; Gospel/Religioso; Electronica; Hard Rock; Hardcore
344,The Donnas,124,0.1,/the-donnas/,Rock,Rock; Hard Rock; Punk Rock; Axé; Emocore; Pop/Rock; Pop/Punk
345,The Ed Sons,8,0,/the-ed-sons/,Rock,Rock; Indie
346,The Faces,45,0,/faces/,Rock,Rock
347,The Gathering,113,0.1,/the-gathering/,Rock,Rock; Heavy Metal; Gótico; Rock Alternativo; Progressivo
348,"The Good, The Bad & The Queen",14,0,/the-good-the-bad-the-queen/,Rock,Rock
349,The Hives,89,0.1,/the-hives/,Rock,Rock; Indie; Punk Rock; Rock Alternativo; Pós-Punk; Hard Rock
350,The Jesus and Mary Chain,138,0.2,/the-jesus-and-mary-chain/,Rock,Rock; Indie; Pós-Punk; Psicodelia; Gótico; New Wave
351,The Kooks,123,1.7,/the-kooks/,Rock,Rock; Indie; Rock Alternativo; Pop; Pós-Punk; Axé; Folk
352,The Lemonheads,125,0.1,/the-lemonheads/,Rock,Rock; Rock Alternativo; Grunge; Indie
353,The Melties,6,0,/the-melties/,Rock,Rock; Rock Alternativo
354,The Million Dollar Quartet,7,0,/the-million-dollar-quartet/,Rock,Rock; Gospel/Religioso; Rockabilly; Country
355,The Monks,11,0,/monks/,Rock,Rock
356,The Panic Channel,13,0,/the-panic-channel/,Rock,Rock; Emocore; J-Pop/J-Rock; Progressivo; Hip Hop
357,The Police,65,8.2,/the-police/,Rock,Rock; New Wave; Punk Rock; Pop/Rock; Pós-Punk; Reggaeton; Hip Hop; Psicodelia; Indie; Surf Music; Reggae; Bossa Nova
358,The Portinaris,11,0,/the-portinaris/,Rock,Rock
359,The Rasmus,118,0.4,/the-rasmus/,Rock,Rock; Gótico; Rock Alternativo; Pop/Rock; Metal; Heavy Metal
360,The Red Jumpsuit Apparatus,84,0.1,/the-red-jumpsuit-apparatus/,Rock,Rock; Hardcore; Punk Rock; Emocore; Rock Alternativo; Pop/Punk; Heavy Metal; Hard Rock; Gospel/Religioso; Chillout; Folk; Electronica; Romântico; Funk; Axé; Indie; Gótico; Pós-Punk
361,The Stone Roses,53,0.1,/the-stone-roses/,Rock,Rock; Indie; Psicodelia; Axé
362,The Trashmen,6,0,/the-trashmen/,Rock,Rock; Surf Music; Rockabilly
363,The Verve,75,1.9,/the-verve/,Rock,Rock; Rock Alternativo; Indie; Pop/Rock; Pós-Punk; Folk; J-Pop/J-Rock; Clássico
364,The Vines,84,0,/the-vines/,Rock,Rock; Indie; Grunge; Rock Alternativo; Electronica
365,The Who,236,2.2,/the-who/,Rock,Rock; Hard Rock; Psicodelia; Clássico; Progressivo; Rock Alternativo; Classic Rock; Gótico; Pop
366,Theoria Dinâmica,5,0,/theoria-dinamica/,Rock,Rock; Rock Alternativo; Metal
367,Theory Of A Deadman,87,1.7,/theory-of-a-deadman/,Rock,Rock; Rock Alternativo; Grunge; Hard Rock
368,Thousand Foot Krutch,109,0.5,/thousand-foot-krutch/,Rock,Rock; Gospel/Religioso; Hard Rock; Punk Rock; Rock Alternativo; Folk; Músicas Gaúchas; Pagode; Blues; Black Music; Axé; Infantil; Pop/Rock
369,Three Days Grace,85,2.6,/three-days-grace/,Rock,Rock; Hard Rock; Rock Alternativo; Heavy Metal; Grunge; Punk Rock; Hardcore; Piano Rock; Emocore; Funk; Pop/Rock; Metal; Industrial; Forró; Reggae; Soul Music; Clássico; Pós-Punk; Soft Rock; Blues; Axé; Pop/Punk; Gótico
370,Thunderbird e Devotos DNSA,8,0,/thunderbird-e-devotos-dnsa/,Rock,Rock; Rockabilly; Punk Rock
371,Tihuana,73,0.6,/tihuana/,Rock,Rock; Pop/Rock; Hard Rock; Reggae; Rock Alternativo; Hardcore; Heavy Metal; Punk Rock; Pop/Punk; Blues; Rap; Grunge; Funk; Axé
372,TNT (Brasil),57,0,/tnt-brasil/,Rock,Rock
373,To Have Heroes,5,0,/to-have-heroes/,Rock,Rock; Indie; Folk
374,Toby Mac,100,0.4,/toby-mac/,Rock,Rock; Gospel/Religioso; Hip Hop; Pop/Rock; Pop; Dance; Rock Alternativo; Tecnopop; Electronica; Rap
375,Tom Petty,199,0,/tom-petty-and-the-heartbreakers/,Rock,Rock
376,Tópaz,55,0,/banda-topaz/,Rock,Rock
377,Tori Amos,280,0.4,/tori-amos/,Rock,Rock; Rock Alternativo; Clássico; Instrumental; Pop/Rock; Piano Rock; Folk; New Age
378,Tori Nogueira,6,0,/tori-nogueira/,Rock,Rock; Pop; Indie
379,Torugo Teles,2,0,/torugo-teles/,Rock,Rock; Folk; Pop
380,Trampa,30,0,/trampa/,Rock,Rock
381,Trezalt,1,0,/trezalt/,Rock,Rock; Indie; Rock Alternativo
382,Tupiniquin,10,0,/tupiniquin/,Rock,Rock; MPB
383,U2,328,21.8,/u2/,Rock,Rock; Pós-Punk; Pop/Rock; Classic Rock; Funk; Disco; Folk; Black Music; Pagode; Pop; Dance; Heavy Metal; Gospel/Religioso; Romântico
384,Última Tribo,4,0,/ultima-tribo/,Rock,Rock
385,Ultraje A Rigor,90,2.1,/ultraje-a-rigor/,Rock,Rock; Pop/Rock; Rock Alternativo; Punk Rock; MPB; Ska; Chillout; New Wave; Soft Rock; Heavy Metal; Hard Rock
386,Van Morrison,496,0.8,/van-morrison/,Rock,Rock; Soul Music; Folk; R&B; Blues; Jazz
387,Vate Cabal,6,0,/vate-cabal/,Rock,Rock
388,Velhas Virgens,137,2.4,/velhas-virgens/,Rock,Rock; Blues; Punk Rock; Hard Rock; Rock Alternativo
389,Velvet Underground,74,0.5,/velvet-underground/,Rock,Rock; Punk Rock; Indie; Psicodelia; Classic Rock; Chillout; Folk
390,Venus Café,6,0,/venus-cafe/,Rock,Rock
391,Vintage Play,5,0,/vintage-play/,Pop,Pop; Rock; Pop/Rock
392,Vitor de Martinelli,118,0,/vitor-de-martinelli/,Rock,Rock; Indie; Rock Alternativo
393,Vock,3,0,/vock/,Rock,Rock
394,Volver,25,0,/volver/,Rock,Rock; Indie; Power-Pop
395,Warren Zevon,147,0.1,/warren-zevon/,Rock,Rock
396,White Stripes,115,1,/the-white-stripes/,Rock,Rock
397,Wilco,181,0.1,/wilco/,Rock,Rock; Indie; Folk; Hard Rock; Rock Alternativo; Post-Rock
398,Within Temptation,130,1.8,/within-temptation/,Rock,Rock; Gótico; Heavy Metal; Instrumental; Clássico; Folk; Piano Rock; Hard Rock; Funk; Post-Rock; Psicodelia; Romântico; New Age
399,Wolfmother,33,0.1,/wolfmother/,Rock,Rock; Hard Rock; Rock Alternativo; Punk Rock; Hardcore; Indie
400,WWE,140,0.3,/wwe/,Rock,Rock; Hip Hop; Pop/Rock; Hardcore; Heavy Metal; Trilha Sonora; Hard Rock; Electronica; Pop; Black Music; Axé; Forró; Rap; Funk; Emocore; Punk Rock; Gótico; World Music; Dance; Reggae; J-Pop/J-Rock; Instrumental; Funk Carioca; Tecnopop; Jazz; Rockabilly; Psicodelia; K-Pop/K-Rock; Trip-Hop; Blues; Reggaeton; Pós-Punk; Sertanejo; Grunge; Soul Music; Velha Guarda; Folk; New Wave; Disco; Indie; Country; Pop/Punk; MPB; R&B; Romântico
401,Yannick Hara,11,0,/yannick-hara/,Rock,Rock; Trip-Hop; Rap
402,Yes,204,1.4,/yes/,Rock,Rock; Progressivo; Clássico; Classic Rock; Hard Rock; Rock Alternativo
403,Yves Klein Blue,6,0,/yves-klein-blue/,Rock,Rock; Indie
404,Zereff,1,0,/zereff/,Rock,Rock
405,Zombies Ate My Heart,2,0,/zombies-ate-my-heart/,Rock,Rock
406,Zumzera e Guilherme,5,0,/zumzera-e-guilherme/,Rock,Rock; Sertanejo
407,ZZ Top,176,0.5,/zz-top/,Rock,Rock; Blues; Hard Rock; Country; Hardcore; Soft Rock; Classic Rock; R&B
